outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction
moneyline_abs_margin_variance,abs_spread_residual,off_explosive_rate_20_delta,Mountain West,141,-0.14759417749933595,0.14759417749933595,0.08071342479088461,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_stuff_rate_delta,Mountain West,141,-0.05225374812771891,0.05225374812771891,0.5383062815877316,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_line_yards_per_rush_delta,Mountain West,141,0.03629992002913929,0.03629992002913929,0.6691305164927827,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_pts_per_opportunity_delta,Mountain West,140,-0.11603321680117511,0.11603321680117511,0.172180518389544,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_std_downs_delta,Mountain West,141,0.0544711775108178,0.0544711775108178,0.521179510963029,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_pass_downs_delta,Mountain West,141,0.0786704600135353,0.0786704600135353,0.35377983464069934,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_sack_rate_allowed_delta,Mountain West,141,0.026261444884939485,0.026261444884939485,0.7572341659087654,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_rush_allowed_delta,Mountain West,141,-0.16321770628496718,0.16321770628496718,0.05313289678974606,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_pass_allowed_delta,Mountain West,141,-0.009533238690202797,0.009533238690202797,0.9106681505066483,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_std_downs_allowed_delta,Mountain West,141,-0.08827247094817911,0.08827247094817911,0.2979310214919673,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_epa_rush_allowed_delta,Mountain West,141,-0.12024178350504183,0.12024178350504183,0.1555376046050272,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_epa_pass_allowed_delta,Mountain West,141,-0.0019661440061641416,0.0019661440061641416,0.9815395044855331,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_stuff_rate_allowed_delta,Mountain West,141,0.05225374812771891,0.05225374812771891,0.5383062815877316,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_10_allowed_delta,Mountain West,141,0.012798949011065049,0.012798949011065049,0.8802656980510122,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_20_allowed_delta,Mountain West,141,0.14759417749933595,0.14759417749933595,0.08071342479088461,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_pts_per_opportunity_allowed_delta,Mountain West,140,0.11603321680117511,0.11603321680117511,0.172180518389544,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_sack_rate_delta,Mountain West,141,-0.026261444884939485,0.026261444884939485,0.7572341659087654,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_rush_delta,Pac-12,111,-0.03479587431025369,0.03479587431025369,0.7169356765301551,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_delta,Pac-12,111,0.07049112347144583,0.07049112347144583,0.46223094880039545,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_std_downs_delta,Pac-12,111,-0.002542339537242956,0.002542339537242956,0.9788728590062123,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_downs_delta,Pac-12,111,0.03129775948249057,0.03129775948249057,0.7443565915935889,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_epa_rush_delta,Pac-12,111,-0.11604881143955381,0.11604881143955381,0.22516327753550736,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_epa_pass_delta,Pac-12,111,0.0390467310633416,0.0390467310633416,0.6840952436840038,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_explosive_rate_10_delta,Pac-12,111,0.05287470217167101,0.05287470217167101,0.5815313501363436,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_explosive_rate_20_delta,Pac-12,111,-0.0938661247154509,0.0938661247154509,0.3271296912150812,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_stuff_rate_delta,Pac-12,111,-0.013587095640697782,0.013587095640697782,0.8874473075614153,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_line_yards_per_rush_delta,Pac-12,111,-0.11817776543948555,0.11817776543948555,0.2167115554040046,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_pts_per_opportunity_delta,Pac-12,111,0.1272759374263711,0.1272759374263711,0.18313095336971066,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_std_downs_delta,Pac-12,111,-0.1685617437405737,0.1685617437405737,0.07698034830913476,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_pass_downs_delta,Pac-12,111,-0.01477417185587189,0.01477417185587189,0.877687069451564,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_sack_rate_allowed_delta,Pac-12,111,-0.05020918736441338,0.05020918736441338,0.6007455129163872,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_rush_allowed_delta,Pac-12,111,0.03479587431025369,0.03479587431025369,0.7169356765301551,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_pass_allowed_delta,Pac-12,111,-0.07049112347144583,0.07049112347144583,0.46223094880039545,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_std_downs_allowed_delta,Pac-12,111,0.002542339537242956,0.002542339537242956,0.9788728590062123,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_epa_rush_allowed_delta,Pac-12,111,0.11604881143955381,0.11604881143955381,0.22516327753550736,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_epa_pass_allowed_delta,Pac-12,111,-0.0390467310633416,0.0390467310633416,0.6840952436840038,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_stuff_rate_allowed_delta,Pac-12,111,0.013587095640697782,0.013587095640697782,0.8874473075614153,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_10_allowed_delta,Pac-12,111,-0.05287470217167101,0.05287470217167101,0.5815313501363436,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_20_allowed_delta,Pac-12,111,0.0938661247154509,0.0938661247154509,0.3271296912150812,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_pts_per_opportunity_allowed_delta,Pac-12,111,-0.1272759374263711,0.1272759374263711,0.18313095336971066,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_sack_rate_delta,Pac-12,111,0.05020918736441338,0.05020918736441338,0.6007455129163872,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_rush_delta,SEC,179,0.1527540412655898,0.1527540412655898,0.04121227430888114,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_delta,SEC,179,0.04672070841172661,0.04672070841172661,0.534572931366714,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_std_downs_delta,SEC,179,0.16995872267316353,0.16995872267316353,0.02293376615401175,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_downs_delta,SEC,179,-0.050707589602105335,0.050707589602105335,0.5002462907140738,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_epa_rush_delta,SEC,179,0.0968250538650906,0.0968250538650906,0.19726352155135807,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,off_epa_pass_delta,SEC,179,-0.03141130435147424,0.03141130435147424,0.6763760333488946,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_explosive_rate_10_delta,SEC,179,0.028635947277897967,0.028635947277897967,0.7035617961716553,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_explosive_rate_20_delta,SEC,179,-0.06385772464557715,0.06385772464557715,0.3957478354357728,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_stuff_rate_delta,SEC,179,-0.2001524872902205,0.2001524872902205,0.007224046942394713,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_line_yards_per_rush_delta,SEC,179,0.18062246181003794,0.18062246181003794,0.015538925681164531,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,off_pts_per_opportunity_delta,SEC,179,-0.033108171585352265,0.033108171585352265,0.6599555464153805,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_std_downs_delta,SEC,179,0.102254953824844,0.102254953824844,0.1731768582914194,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_pass_downs_delta,SEC,179,0.06465567391457636,0.06465567391457636,0.38985857274540275,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_sack_rate_allowed_delta,SEC,179,0.22470316168866172,0.22470316168866172,0.002494318760140721,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_rush_allowed_delta,SEC,179,-0.1527540412655898,0.1527540412655898,0.04121227430888114,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_pass_allowed_delta,SEC,179,-0.04672070841172661,0.04672070841172661,0.534572931366714,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_std_downs_allowed_delta,SEC,179,-0.16995872267316353,0.16995872267316353,0.02293376615401175,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_epa_rush_allowed_delta,SEC,179,-0.0968250538650906,0.0968250538650906,0.19726352155135807,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_epa_pass_allowed_delta,SEC,179,0.03141130435147424,0.03141130435147424,0.6763760333488946,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_stuff_rate_allowed_delta,SEC,179,0.2001524872902205,0.2001524872902205,0.007224046942394713,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_10_allowed_delta,SEC,179,-0.028635947277897967,0.028635947277897967,0.7035617961716553,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_20_allowed_delta,SEC,179,0.06385772464557715,0.06385772464557715,0.3957478354357728,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_pts_per_opportunity_allowed_delta,SEC,179,0.033108171585352265,0.033108171585352265,0.6599555464153805,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_sack_rate_delta,SEC,179,-0.22470316168866172,0.22470316168866172,0.002494318760140721,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_rush_delta,Sun Belt,171,-0.019244298839718607,0.019244298839718607,0.8027194198311024,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_delta,Sun Belt,171,0.0478523459092083,0.0478523459092083,0.5342594115220998,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_std_downs_delta,Sun Belt,171,-0.03932832321257023,0.03932832321257023,0.609554053892763,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_success_rate_pass_downs_delta,Sun Belt,171,0.058035680243758145,0.058035680243758145,0.45085857444099264,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_epa_rush_delta,Sun Belt,171,-0.013735084654534754,0.013735084654534754,0.8584869273342438,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_epa_pass_delta,Sun Belt,171,0.027952889971585904,0.027952889971585904,0.7166636306457208,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_explosive_rate_10_delta,Sun Belt,171,0.07660571140355779,0.07660571140355779,0.3193150452908706,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_explosive_rate_20_delta,Sun Belt,171,0.0981120662091556,0.0981120662091556,0.2017244459395436,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,off_stuff_rate_delta,Sun Belt,171,0.03423685717084125,0.03423685717084125,0.6566438215937186,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,off_line_yards_per_rush_delta,Sun Belt,171,-0.06072250062878936,0.06072250062878936,0.43013886702251364,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,off_pts_per_opportunity_delta,Sun Belt,170,-0.10579628421743781,0.10579628421743781,0.16972304656309553,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_std_downs_delta,Sun Belt,171,0.044006637856746175,0.044006637856746175,0.5676488113651542,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,rush_rate_pass_downs_delta,Sun Belt,171,-0.09985100865845951,0.09985100865845951,0.1938086745188219,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,off_sack_rate_allowed_delta,Sun Belt,171,0.07386058253794489,0.07386058253794489,0.3370147643045866,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_rush_allowed_delta,Sun Belt,171,0.019244298839718607,0.019244298839718607,0.8027194198311024,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_pass_allowed_delta,Sun Belt,171,-0.0478523459092083,0.0478523459092083,0.5342594115220998,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_success_rate_std_downs_allowed_delta,Sun Belt,171,0.03932832321257023,0.03932832321257023,0.609554053892763,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_epa_rush_allowed_delta,Sun Belt,171,0.013735084654534754,0.013735084654534754,0.8584869273342438,0.08,False,positive
moneyline_abs_margin_variance,abs_spread_residual,def_epa_pass_allowed_delta,Sun Belt,171,-0.027952889971585904,0.027952889971585904,0.7166636306457208,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_stuff_rate_allowed_delta,Sun Belt,171,-0.03423685717084125,0.03423685717084125,0.6566438215937186,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_10_allowed_delta,Sun Belt,171,-0.07660571140355779,0.07660571140355779,0.3193150452908706,0.08,False,negative
moneyline_abs_margin_variance,abs_spread_residual,def_explosive_rate_20_allowed_delta,Sun Belt,171,-0.0981120662091556,0.0981120662091556,0.2017244459395436,0.08,True,negative
moneyline_abs_margin_variance,abs_spread_residual,def_pts_per_opportunity_allowed_delta,Sun Belt,170,0.10579628421743781,0.10579628421743781,0.16972304656309553,0.08,True,positive
moneyline_abs_margin_variance,abs_spread_residual,def_sack_rate_delta,Sun Belt,171,-0.07386058253794489,0.07386058253794489,0.3370147643045866,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Full,1604,0.014183943773262249,0.014183943773262249,0.5702711511767365,0.08,False,positive
