outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction,trajectory_bucket
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Sun Belt,67,0.15758768897931796,0.15758768897931796,0.20280129085160195,0.08,True,positive,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Sun Belt,67,-0.08111116181768957,0.08111116181768957,0.5140751007428159,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Sun Belt,67,-0.10447853759227328,0.10447853759227328,0.40012053536042935,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Sun Belt,67,0.08499924620367887,0.08499924620367887,0.49404162499292825,0.08,True,positive,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Sun Belt,66,-0.01890444475669477,0.01890444475669477,0.8802443621690138,0.08,False,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Sun Belt,67,-0.09569318424036802,0.09569318424036802,0.44111477973072233,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Sun Belt,67,-0.15347758868197203,0.15347758868197203,0.2149796608993486,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Sun Belt,67,-0.09199166522250854,0.09199166522250854,0.45906590219318805,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Sun Belt,67,-0.06631636257818138,0.06631636257818138,0.593898604858327,0.08,False,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Sun Belt,67,-0.23997254754424188,0.23997254754424188,0.050467676920106445,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Sun Belt,67,-0.10520177066235563,0.10520177066235563,0.3968485913238902,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Sun Belt,67,-0.06350086351645118,0.06350086351645118,0.6096934940451925,0.08,False,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,Sun Belt,67,-0.035671912366743705,0.035671912366743705,0.7744312492505039,0.08,False,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,Sun Belt,67,0.10447853759227328,0.10447853759227328,0.40012053536042935,0.08,True,positive,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,Sun Belt,67,-0.15758768897931796,0.15758768897931796,0.20280129085160195,0.08,True,negative,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,Sun Belt,67,0.08111116181768957,0.08111116181768957,0.5140751007428159,0.08,True,positive,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,Sun Belt,66,0.01890444475669477,0.01890444475669477,0.8802443621690138,0.08,False,positive,conf_games_2_4
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,Sun Belt,67,0.09199166522250854,0.09199166522250854,0.45906590219318805,0.08,True,positive,conf_games_2_4
spread,point_differential,off_success_rate_rush_delta,Full,755,0.014654421729708418,0.014654421729708418,0.6876709099394516,0.08,False,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,Full,755,0.1508256608588702,0.1508256608588702,3.1652875984943296e-05,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,Full,755,0.08261349372754712,0.08261349372754712,0.023200719748944255,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,Full,755,0.07145910766746486,0.07145910766746486,0.04967440619665996,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,Full,755,-0.06402704689250607,0.06402704689250607,0.07871734088399959,0.08,False,negative,conf_games_5_8
spread,point_differential,off_epa_pass_delta,Full,755,0.09826844128550452,0.09826844128550452,0.0068878834990205185,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,Full,755,-0.05549098968210575,0.05549098968210575,0.1276616339595631,0.08,False,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,Full,755,0.037954538802785764,0.037954538802785764,0.29762768890185975,0.08,False,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,Full,755,0.033328873885606736,0.033328873885606736,0.36044211792836256,0.08,False,positive,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,Full,755,-0.0552656479548461,0.0552656479548461,0.12921812971320235,0.08,False,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,Full,754,0.13381817660854933,0.13381817660854933,0.00022869274043292958,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,Full,755,0.30181274202536656,0.30181274202536656,2.296378206808085e-17,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,Full,755,0.20374158161639777,0.20374158161639777,1.6200987486100677e-08,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,Full,755,-0.08564651446305047,0.08564651446305047,0.01858466777933488,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,Full,755,-0.014654421729708418,0.014654421729708418,0.6876709099394516,0.08,False,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,Full,755,-0.1508256608588702,0.1508256608588702,3.1652875984943296e-05,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,Full,755,-0.08261349372754712,0.08261349372754712,0.023200719748944255,0.08,True,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,Full,755,0.06402704689250607,0.06402704689250607,0.07871734088399959,0.08,False,positive,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,Full,755,-0.09826844128550452,0.09826844128550452,0.0068878834990205185,0.08,True,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,Full,755,-0.033328873885606736,0.033328873885606736,0.36044211792836256,0.08,False,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,Full,755,0.05549098968210575,0.05549098968210575,0.1276616339595631,0.08,False,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,Full,755,-0.037954538802785764,0.037954538802785764,0.29762768890185975,0.08,False,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,Full,754,-0.13381817660854933,0.13381817660854933,0.00022869274043292958,0.08,True,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,Full,755,0.08564651446305047,0.08564651446305047,0.01858466777933488,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,P4,347,0.05488250309952909,0.05488250309952909,0.3080001325690312,0.08,False,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,P4,347,0.15877619021669453,0.15877619021669453,0.003018608837293046,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,P4,347,0.11398515952235913,0.11398515952235913,0.033789971946819396,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,P4,347,0.042883484316005846,0.042883484316005846,0.42584909932927556,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,P4,347,-0.007599113919841792,0.007599113919841792,0.8878327576465895,0.08,False,negative,conf_games_5_8
spread,point_differential,off_epa_pass_delta,P4,347,0.0775040929043223,0.0775040929043223,0.14966954018519457,0.08,False,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,P4,347,-0.140654067206484,0.140654067206484,0.008698131919643417,0.08,True,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,P4,347,0.046534666801227934,0.046534666801227934,0.3874861513118768,0.08,False,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,P4,347,0.04002486761961333,0.04002486761961333,0.4573677125643272,0.08,False,positive,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,P4,347,-0.019242807281026713,0.019242807281026713,0.7209469860184774,0.08,False,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,P4,346,0.2019236085060905,0.2019236085060905,0.0001559315981766551,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,P4,347,0.4092126925240229,0.4092126925240229,1.9278808096507716e-15,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,P4,347,0.2622585604459693,0.2622585604459693,7.24421617873369e-07,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,P4,347,0.0009350093171564683,0.0009350093171564683,0.9861538466472314,0.08,False,positive,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,P4,347,-0.05488250309952909,0.05488250309952909,0.3080001325690312,0.08,False,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,P4,347,-0.15877619021669453,0.15877619021669453,0.003018608837293046,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,P4,347,-0.11398515952235913,0.11398515952235913,0.033789971946819396,0.08,True,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,P4,347,0.007599113919841792,0.007599113919841792,0.8878327576465895,0.08,False,positive,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,P4,347,-0.0775040929043223,0.0775040929043223,0.14966954018519457,0.08,False,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,P4,347,-0.04002486761961333,0.04002486761961333,0.4573677125643272,0.08,False,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,P4,347,0.140654067206484,0.140654067206484,0.008698131919643417,0.08,True,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,P4,347,-0.046534666801227934,0.046534666801227934,0.3874861513118768,0.08,False,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,P4,346,-0.2019236085060905,0.2019236085060905,0.0001559315981766551,0.08,True,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,P4,347,-0.0009350093171564683,0.0009350093171564683,0.9861538466472314,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,G5,408,-0.02523250016951277,0.02523250016951277,0.6113209865455318,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,G5,408,0.14649363216262268,0.14649363216262268,0.003017352121765172,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,G5,408,0.05049610062000536,0.05049610062000536,0.30891984566526565,0.08,False,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,G5,408,0.10423655888233307,0.10423655888233307,0.035312889032391694,0.08,True,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,G5,408,-0.11605353920431777,0.11605353920431777,0.019032032243439752,0.08,True,negative,conf_games_5_8
spread,point_differential,off_epa_pass_delta,G5,408,0.11266999946391942,0.11266999946391942,0.02284050486138981,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,G5,408,0.007410071133504857,0.007410071133504857,0.8813808797272196,0.08,False,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,G5,408,0.028767609738153867,0.028767609738153867,0.5623095983320756,0.08,False,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,G5,408,0.02836578726061023,0.02836578726061023,0.567784159325399,0.08,False,positive,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,G5,408,-0.08507062585863467,0.08507062585863467,0.08612861377065124,0.08,True,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,G5,408,0.07841022523989827,0.07841022523989827,0.11378998261173981,0.08,False,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,G5,408,0.23193451606162208,0.23193451606162208,2.1884207593947166e-06,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,G5,408,0.1652691423869992,0.1652691423869992,0.0008049015326987346,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,G5,408,-0.1553248297580607,0.1553248297580607,0.001650104534262546,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,G5,408,0.02523250016951277,0.02523250016951277,0.6113209865455318,0.08,False,positive,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,G5,408,-0.14649363216262268,0.14649363216262268,0.003017352121765172,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,G5,408,-0.05049610062000536,0.05049610062000536,0.30891984566526565,0.08,False,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,G5,408,0.11605353920431777,0.11605353920431777,0.019032032243439752,0.08,True,positive,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,G5,408,-0.11266999946391942,0.11266999946391942,0.02284050486138981,0.08,True,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,G5,408,-0.02836578726061023,0.02836578726061023,0.567784159325399,0.08,False,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,G5,408,-0.007410071133504857,0.007410071133504857,0.8813808797272196,0.08,False,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,G5,408,-0.028767609738153867,0.028767609738153867,0.5623095983320756,0.08,False,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,G5,408,-0.07841022523989827,0.07841022523989827,0.11378998261173981,0.08,False,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,G5,408,0.1553248297580607,0.1553248297580607,0.001650104534262546,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,ACC,90,0.03399509454468898,0.03399509454468898,0.7504169668497568,0.08,False,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,ACC,90,0.21753020897970568,0.21753020897970568,0.03944079607226346,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,ACC,90,0.10815824785483903,0.10815824785483903,0.3102409194067926,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,ACC,90,0.02269134060199873,0.02269134060199873,0.8318830239530458,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,ACC,90,-0.1413441004678962,0.1413441004678962,0.18389871475490666,0.08,True,negative,conf_games_5_8
spread,point_differential,off_epa_pass_delta,ACC,90,0.1599685597869617,0.1599685597869617,0.1320418979160121,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,ACC,90,-0.24067817258279145,0.24067817258279145,0.022309505354494774,0.08,True,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,ACC,90,-0.05467429261546035,0.05467429261546035,0.6087780119559009,0.08,False,negative,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,ACC,90,0.07887506513375075,0.07887506513375075,0.4599269048712503,0.08,False,positive,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,ACC,90,-0.03000302339486725,0.03000302339486725,0.7789266040828506,0.08,False,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,ACC,90,0.025417716788337555,0.025417716788337555,0.8120351618398486,0.08,False,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,ACC,90,0.38151511123679993,0.38151511123679993,0.00020714283012195764,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,ACC,90,0.2865729577480099,0.2865729577480099,0.006174802888014909,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,ACC,90,0.05003250149963781,0.05003250149963781,0.6395639305057242,0.08,False,positive,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,ACC,90,-0.03399509454468898,0.03399509454468898,0.7504169668497568,0.08,False,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,ACC,90,-0.21753020897970568,0.21753020897970568,0.03944079607226346,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,ACC,90,-0.10815824785483903,0.10815824785483903,0.3102409194067926,0.08,True,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,ACC,90,0.1413441004678962,0.1413441004678962,0.18389871475490666,0.08,True,positive,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,ACC,90,-0.1599685597869617,0.1599685597869617,0.1320418979160121,0.08,True,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,ACC,90,-0.07887506513375075,0.07887506513375075,0.4599269048712503,0.08,False,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,ACC,90,0.24067817258279145,0.24067817258279145,0.022309505354494774,0.08,True,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,ACC,90,0.05467429261546035,0.05467429261546035,0.6087780119559009,0.08,False,positive,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,ACC,90,-0.025417716788337555,0.025417716788337555,0.8120351618398486,0.08,False,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,ACC,90,-0.05003250149963781,0.05003250149963781,0.6395639305057242,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,American Athletic,80,-0.17279408547900338,0.17279408547900338,0.1253380789913526,0.08,True,negative,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,American Athletic,80,0.00787044434840914,0.00787044434840914,0.9447599545592842,0.08,False,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,American Athletic,80,-0.11615652152583984,0.11615652152583984,0.30486217742153227,0.08,True,negative,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,American Athletic,80,0.07536755571097405,0.07536755571097405,0.5064059116740545,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,American Athletic,80,-0.2570989146846909,0.2570989146846909,0.021322962707897214,0.08,True,negative,conf_games_5_8
spread,point_differential,off_epa_pass_delta,American Athletic,80,0.16469155486121081,0.16469155486121081,0.1443309482025557,0.08,True,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,American Athletic,80,-0.14478471795339135,0.14478471795339135,0.20006152407715921,0.08,True,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,American Athletic,80,0.01639951267409169,0.01639951267409169,0.8851981750348071,0.08,False,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,American Athletic,80,0.12869277601040072,0.12869277601040072,0.25525185537723755,0.08,True,positive,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,American Athletic,80,-0.22159953433548357,0.22159953433548357,0.04821291418073117,0.08,True,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,American Athletic,80,-0.08343830748373479,0.08343830748373479,0.4618318232610912,0.08,True,negative,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,American Athletic,80,0.329484258619397,0.329484258619397,0.0028411013712861437,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,American Athletic,80,0.1382012221030114,0.1382012221030114,0.22150685738099546,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,American Athletic,80,0.004689905415430164,0.004689905415430164,0.967066451204787,0.08,False,positive,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,American Athletic,80,0.17279408547900338,0.17279408547900338,0.1253380789913526,0.08,True,positive,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,American Athletic,80,-0.00787044434840914,0.00787044434840914,0.9447599545592842,0.08,False,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,American Athletic,80,0.11615652152583984,0.11615652152583984,0.30486217742153227,0.08,True,positive,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,American Athletic,80,0.2570989146846909,0.2570989146846909,0.021322962707897214,0.08,True,positive,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,American Athletic,80,-0.16469155486121081,0.16469155486121081,0.1443309482025557,0.08,True,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,American Athletic,80,-0.12869277601040072,0.12869277601040072,0.25525185537723755,0.08,True,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,American Athletic,80,0.14478471795339135,0.14478471795339135,0.20006152407715921,0.08,True,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,American Athletic,80,-0.01639951267409169,0.01639951267409169,0.8851981750348071,0.08,False,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,American Athletic,80,0.08343830748373479,0.08343830748373479,0.4618318232610912,0.08,True,positive,conf_games_5_8
spread,point_differential,def_sack_rate_delta,American Athletic,80,-0.004689905415430164,0.004689905415430164,0.967066451204787,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,Big 12,78,0.08829878623853381,0.08829878623853381,0.4420437792969137,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,Big 12,78,0.15747587882145142,0.15747587882145142,0.16852982664159416,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,Big 12,78,0.21393854904878498,0.21393854904878498,0.06000082680905218,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,Big 12,78,-0.038754021953135556,0.038754021953135556,0.7362172242438908,0.08,False,negative,conf_games_5_8
spread,point_differential,off_epa_rush_delta,Big 12,78,0.028226735479357834,0.028226735479357834,0.8062119188453223,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_pass_delta,Big 12,78,0.051417930885103366,0.051417930885103366,0.6548208128549096,0.08,False,positive,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,Big 12,78,-0.16381315294174015,0.16381315294174015,0.15182885889936965,0.08,True,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,Big 12,78,0.014257902154277295,0.014257902154277295,0.9013979183198015,0.08,False,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,Big 12,78,0.25801030315093687,0.25801030315093687,0.022568716864075286,0.08,True,positive,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,Big 12,78,-0.17379310037302867,0.17379310037302867,0.1280782955937173,0.08,True,negative,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,Big 12,78,0.292367714886942,0.292367714886942,0.009391799210196387,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,Big 12,78,0.43748225911832506,0.43748225911832506,6.19721425578425e-05,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,Big 12,78,0.2354727596632183,0.2354727596632183,0.03795480753379194,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,Big 12,78,0.07366750459881177,0.07366750459881177,0.5215347909147473,0.08,False,positive,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,Big 12,78,-0.08829878623853381,0.08829878623853381,0.4420437792969137,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,Big 12,78,-0.15747587882145142,0.15747587882145142,0.16852982664159416,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,Big 12,78,-0.21393854904878498,0.21393854904878498,0.06000082680905218,0.08,True,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,Big 12,78,-0.028226735479357834,0.028226735479357834,0.8062119188453223,0.08,False,negative,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,Big 12,78,-0.051417930885103366,0.051417930885103366,0.6548208128549096,0.08,False,negative,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,Big 12,78,-0.25801030315093687,0.25801030315093687,0.022568716864075286,0.08,True,negative,conf_games_5_8
spread,point_differential,def_explosive_rate_10_allowed_delta,Big 12,78,0.16381315294174015,0.16381315294174015,0.15182885889936965,0.08,True,positive,conf_games_5_8
spread,point_differential,def_explosive_rate_20_allowed_delta,Big 12,78,-0.014257902154277295,0.014257902154277295,0.9013979183198015,0.08,False,negative,conf_games_5_8
spread,point_differential,def_pts_per_opportunity_allowed_delta,Big 12,78,-0.292367714886942,0.292367714886942,0.009391799210196387,0.08,True,negative,conf_games_5_8
spread,point_differential,def_sack_rate_delta,Big 12,78,-0.07366750459881177,0.07366750459881177,0.5215347909147473,0.08,False,negative,conf_games_5_8
spread,point_differential,off_success_rate_rush_delta,Big Ten,91,0.19180241794332809,0.19180241794332809,0.06855594073021329,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_delta,Big Ten,91,0.14355260604218484,0.14355260604218484,0.17461709440100298,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_std_downs_delta,Big Ten,91,0.2312728646304171,0.2312728646304171,0.027405016698294163,0.08,True,positive,conf_games_5_8
spread,point_differential,off_success_rate_pass_downs_delta,Big Ten,91,0.02185950334398555,0.02185950334398555,0.8370500322611373,0.08,False,positive,conf_games_5_8
spread,point_differential,off_epa_rush_delta,Big Ten,91,0.15318498891791765,0.15318498891791765,0.1471527982953219,0.08,True,positive,conf_games_5_8
spread,point_differential,off_epa_pass_delta,Big Ten,91,-0.001958755396850996,0.001958755396850996,0.985298176390123,0.08,False,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_10_delta,Big Ten,91,-0.10411478814082446,0.10411478814082446,0.3260336532136798,0.08,True,negative,conf_games_5_8
spread,point_differential,off_explosive_rate_20_delta,Big Ten,91,0.0014818301594612462,0.0014818301594612462,0.9888775678704707,0.08,False,positive,conf_games_5_8
spread,point_differential,off_stuff_rate_delta,Big Ten,91,-0.11759746244096818,0.11759746244096818,0.2669310705748859,0.08,True,negative,conf_games_5_8
spread,point_differential,off_line_yards_per_rush_delta,Big Ten,91,0.14318877498208907,0.14318877498208907,0.17572357662643126,0.08,True,positive,conf_games_5_8
spread,point_differential,off_pts_per_opportunity_delta,Big Ten,90,0.21350865945310885,0.21350865945310885,0.04332425555960212,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_std_downs_delta,Big Ten,91,0.4393252906574696,0.4393252906574696,1.3208535936030536e-05,0.08,True,positive,conf_games_5_8
spread,point_differential,rush_rate_pass_downs_delta,Big Ten,91,0.3090330617435382,0.3090330617435382,0.002877262798510723,0.08,True,positive,conf_games_5_8
spread,point_differential,off_sack_rate_allowed_delta,Big Ten,91,-0.1364534622617394,0.1364534622617394,0.19714417967388218,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_rush_allowed_delta,Big Ten,91,-0.19180241794332809,0.19180241794332809,0.06855594073021329,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_pass_allowed_delta,Big Ten,91,-0.14355260604218484,0.14355260604218484,0.17461709440100298,0.08,True,negative,conf_games_5_8
spread,point_differential,def_success_rate_std_downs_allowed_delta,Big Ten,91,-0.2312728646304171,0.2312728646304171,0.027405016698294163,0.08,True,negative,conf_games_5_8
spread,point_differential,def_epa_rush_allowed_delta,Big Ten,91,-0.15318498891791765,0.15318498891791765,0.1471527982953219,0.08,True,negative,conf_games_5_8
spread,point_differential,def_epa_pass_allowed_delta,Big Ten,91,0.001958755396850996,0.001958755396850996,0.985298176390123,0.08,False,positive,conf_games_5_8
spread,point_differential,def_stuff_rate_allowed_delta,Big Ten,91,0.11759746244096818,0.11759746244096818,0.2669310705748859,0.08,True,positive,conf_games_5_8
